feedback_id,order_id,review_date,product_review,review_score
FB-01784,ORD-09983,2026-01-24,Good quality for the price.,4
FB-01785,ORD-08489,2025-11-24,Amazing product! Will buy again.,5
FB-01786,ORD-05160,2024-10-13,"Very good product, exceeded expectations.",5
FB-01787,ORD-05785,2026-01-22,"Poor quality, returned the item.",1
FB-01788,ORD-00324,2024-10-20,"Great product, very happy with the purchase!",5
FB-01789,ORD-05460,2024-11-26,"Okay product, nothing special.",2
FB-01790,ORD-01384,2024-11-05,Decent product but packaging could be better.,3
FB-01791,ORD-02833,2024-02-25,"Delivered on time, product as described.",5
FB-01792,ORD-00281,2024-08-06,"Poor quality, returned the item.",1
FB-01793,ORD-00338,2025-01-03,"Great product, very happy with the purchase!",5
FB-01794,ORD-00130,2026-04-28,"Great product, very happy with the purchase!",5
FB-01795,ORD-05928,2024-04-17,"Poor quality, returned the item.",1
FB-01796,ORD-01538,2024-01-21,Good quality for the price.,4
FB-01797,ORD-02731,2025-02-23,Satisfied with the purchase overall.,4
FB-01798,ORD-05827,2025-05-12,Satisfied with the purchase overall.,4
FB-01799,ORD-07669,2025-09-04,"Very good product, exceeded expectations.",5
FB-01800,ORD-06980,2025-02-08,"Excellent build quality, highly recommend.",5
FB-01801,ORD-01893,2024-05-09,"Excellent build quality, highly recommend.",5
FB-01802,ORD-05772,2024-11-11,Satisfied with the purchase overall.,4
FB-01803,ORD-02432,2025-02-02,Satisfied with the purchase overall.,4
FB-01804,ORD-00382,2026-01-24,Satisfied with the purchase overall.,4
FB-01805,ORD-05474,2024-05-05,Fast delivery and good product.,4
FB-01806,ORD-08596,2025-10-30,"Not satisfied, product did not match description.",2
FB-01807,ORD-02661,2025-10-25,Fast delivery and good product.,4
FB-01808,ORD-02387,2026-01-17,"Excellent build quality, highly recommend.",5
FB-01809,ORD-05591,2025-11-13,"Poor quality, returned the item.",1
FB-01810,ORD-01515,2025-10-15,"Very good product, exceeded expectations.",5
FB-01811,ORD-02227,2026-03-28,"Great product, very happy with the purchase!",5
FB-01812,ORD-08521,2024-03-18,Decent product but packaging could be better.,3
FB-01813,ORD-08096,2025-05-04,"Product works well, good value for money.",3
FB-01814,ORD-05273,2024-01-31,"Product works well, good value for money.",3
FB-01815,ORD-01796,2025-04-24,Satisfied with the purchase overall.,4
FB-01816,ORD-06672,2026-02-09,Amazing product! Will buy again.,5
FB-01817,ORD-06893,2024-07-22,"Delivered on time, product as described.",5
FB-01818,ORD-06891,2025-09-07,"Very good product, exceeded expectations.",5
FB-01819,ORD-00477,2026-06-02,Amazing product! Will buy again.,5
FB-01820,ORD-08344,2024-04-26,"Delivered on time, product as described.",5
FB-01821,ORD-02656,2026-02-26,"Great product, very happy with the purchase!",5
FB-01822,ORD-07485,2026-05-26,"Not satisfied, product did not match description.",2
FB-01823,ORD-00950,2025-04-05,"Great product, very happy with the purchase!",5
FB-01824,ORD-00367,2024-03-06,Satisfied with the purchase overall.,4
FB-01825,ORD-05499,2025-01-04,"Product works well, good value for money.",3
FB-01826,ORD-03158,2024-03-03,"Very good product, exceeded expectations.",5
FB-01827,ORD-01929,2025-11-13,"Excellent build quality, highly recommend.",5
FB-01828,ORD-00366,2026-02-12,"Not satisfied, product did not match description.",2
FB-01829,ORD-00238,2025-01-06,"Worst purchase ever, complete waste of money.",1
FB-01830,ORD-04583,2025-04-15,Decent product but packaging could be better.,3
FB-01831,ORD-01502,2026-02-23,Good quality for the price.,4
FB-01832,ORD-08309,2024-02-27,Good quality for the price.,4
FB-01833,ORD-08002,2024-09-29,"Excellent build quality, highly recommend.",5
FB-01834,ORD-01920,2025-06-13,"Excellent build quality, highly recommend.",5
FB-01835,ORD-05047,2025-11-05,"Excellent build quality, highly recommend.",5
FB-01836,ORD-05766,2025-10-23,Satisfied with the purchase overall.,4
FB-01837,ORD-00631,2024-09-18,Satisfied with the purchase overall.,4
FB-01838,ORD-08714,2024-03-01,"Delivered on time, product as described.",5
FB-01839,ORD-03938,2025-12-26,Decent product but packaging could be better.,3
FB-01840,ORD-03354,2024-03-07,"Quality is average, expected better.",3
FB-01841,ORD-01924,2025-07-28,"Product works well, good value for money.",3
FB-01842,ORD-09566,2026-02-10,"Poor quality, returned the item.",1
FB-01843,ORD-04256,2025-05-13,"Delivered on time, product as described.",5
FB-01844,ORD-09274,2025-12-16,"Excellent build quality, highly recommend.",5
FB-01845,ORD-07721,2025-04-24,"Product works well, good value for money.",3
FB-01846,ORD-09235,2025-04-23,"Okay product, nothing special.",2
FB-01847,ORD-00843,2024-07-07,"Product works well, good value for money.",3
FB-01848,ORD-06572,2026-02-10,"Delivered on time, product as described.",5
FB-01849,ORD-02430,2025-08-11,"Great product, very happy with the purchase!",5
FB-01850,ORD-08715,2025-08-16,Satisfied with the purchase overall.,4
FB-01851,ORD-08791,2025-11-18,"Worst purchase ever, complete waste of money.",1
FB-01852,ORD-08462,2024-10-07,"Quality is average, expected better.",3
FB-01853,ORD-07796,2024-09-22,Decent product but packaging could be better.,3
FB-01854,ORD-02485,2025-08-13,"Great product, very happy with the purchase!",5
FB-01855,ORD-06249,2024-07-10,"Great product, very happy with the purchase!",5
FB-01856,ORD-07838,2025-01-10,"Not satisfied, product did not match description.",2
FB-01857,ORD-01486,2024-07-26,"Excellent build quality, highly recommend.",5
FB-01858,ORD-04010,2024-01-29,"Delivered on time, product as described.",5
FB-01859,ORD-07791,2024-11-15,"Delivered on time, product as described.",5
FB-01860,ORD-05557,2025-12-04,Fast delivery and good product.,4
FB-01861,ORD-08989,2024-10-18,"Excellent build quality, highly recommend.",5
FB-01862,ORD-01894,2026-01-23,Good quality for the price.,4
FB-01863,ORD-00275,2024-10-07,"Excellent build quality, highly recommend.",5
FB-01864,ORD-06052,2025-06-08,"Not satisfied, product did not match description.",2
FB-01865,ORD-08693,2025-01-28,Decent product but packaging could be better.,3
FB-01866,ORD-00535,2025-11-22,"Poor quality, returned the item.",1
FB-01867,ORD-00635,2024-08-21,"Quality is average, expected better.",3
FB-01868,ORD-06657,2025-12-24,"Excellent build quality, highly recommend.",5
FB-01869,ORD-06884,2025-02-14,Fast delivery and good product.,4
FB-01870,ORD-09824,2025-06-17,"Great product, very happy with the purchase!",5
FB-01871,ORD-07579,2025-05-27,"Not satisfied, product did not match description.",2
FB-01872,ORD-01976,2026-05-15,Satisfied with the purchase overall.,4
FB-01873,ORD-00636,2025-05-02,"Excellent build quality, highly recommend.",5
FB-01874,ORD-06375,2025-09-19,Decent product but packaging could be better.,3
FB-01875,ORD-05384,2025-06-26,"Product works well, good value for money.",3
FB-01876,ORD-05017,2024-12-31,"Delivered on time, product as described.",5
FB-01877,ORD-05156,2024-09-09,"Product works well, good value for money.",3
FB-01878,ORD-08831,2025-01-16,Satisfied with the purchase overall.,4
FB-01879,ORD-06485,2026-02-10,"Poor quality, returned the item.",1
FB-01880,ORD-08780,2024-02-03,Good quality for the price.,4
FB-01881,ORD-04261,2024-03-14,"Excellent build quality, highly recommend.",5
FB-01882,ORD-05109,2026-04-03,Satisfied with the purchase overall.,4
FB-01883,ORD-08691,2026-02-06,"Not satisfied, product did not match description.",2
FB-01884,ORD-03241,2025-06-21,"Excellent build quality, highly recommend.",5
FB-01885,ORD-03892,2024-09-16,"Excellent build quality, highly recommend.",5
FB-01886,ORD-06432,2025-08-31,Fast delivery and good product.,4
FB-01887,ORD-03264,2024-05-28,"Great product, very happy with the purchase!",5
FB-01888,ORD-00440,2024-05-22,"Not satisfied, product did not match description.",2
FB-01889,ORD-08816,2024-09-01,Amazing product! Will buy again.,5
FB-01890,ORD-08389,2024-04-06,"Delivered on time, product as described.",5
FB-01891,ORD-00417,2025-05-10,Decent product but packaging could be better.,3
FB-01892,ORD-07866,2026-01-17,Satisfied with the purchase overall.,4
FB-01893,ORD-02761,2024-04-06,"Poor quality, returned the item.",1
FB-01894,ORD-09940,2025-05-08,Fast delivery and good product.,4
FB-01895,ORD-06605,2025-08-27,"Excellent build quality, highly recommend.",5
FB-01896,ORD-09494,2025-04-11,"Excellent build quality, highly recommend.",5
FB-01897,ORD-08738,2025-08-13,"Excellent build quality, highly recommend.",5
FB-01898,ORD-07717,2024-04-26,Good quality for the price.,4
FB-01899,ORD-09689,2024-09-20,"Great product, very happy with the purchase!",5
FB-01900,ORD-05397,2026-03-15,Fast delivery and good product.,4
FB-01901,ORD-08020,2025-08-02,"Excellent build quality, highly recommend.",5
FB-01902,ORD-00937,2024-08-11,"Great product, very happy with the purchase!",5
FB-01903,ORD-01952,2024-11-21,Good quality for the price.,4
FB-01904,ORD-07790,2024-06-14,"Worst purchase ever, complete waste of money.",1
FB-01905,ORD-08657,2025-04-05,"Great product, very happy with the purchase!",5
FB-01906,ORD-05800,2024-09-15,"Not satisfied, product did not match description.",2
FB-01907,ORD-05374,2025-06-12,"Poor quality, returned the item.",1
FB-01908,ORD-08757,2025-11-22,"Not satisfied, product did not match description.",2
FB-01909,ORD-02694,2024-07-06,"Excellent build quality, highly recommend.",5
FB-01910,ORD-05415,2026-01-19,"Quality is average, expected better.",3
FB-01911,ORD-07483,2024-12-10,"Delivered on time, product as described.",5
FB-01912,ORD-08865,2024-11-23,Decent product but packaging could be better.,3
FB-01913,ORD-09469,2025-05-03,Amazing product! Will buy again.,5
FB-01914,ORD-07148,2025-07-17,"Product works well, good value for money.",3
FB-01915,ORD-07581,2024-06-22,Decent product but packaging could be better.,3
FB-01916,ORD-04159,2025-03-16,"Quality is average, expected better.",3
FB-01917,ORD-00329,2026-03-28,"Not satisfied, product did not match description.",2
FB-01918,ORD-06333,2024-05-07,"Okay product, nothing special.",2
FB-01919,ORD-05074,2024-07-26,"Poor quality, returned the item.",1
FB-01920,ORD-05352,2025-05-08,Satisfied with the purchase overall.,4
FB-01921,ORD-08476,2025-11-13,"Delivered on time, product as described.",5
FB-01922,ORD-00483,2025-10-28,Satisfied with the purchase overall.,4
FB-01923,ORD-06864,2026-05-29,Decent product but packaging could be better.,3
FB-01924,ORD-08491,2025-03-20,"Product works well, good value for money.",3
FB-01925,ORD-02383,2025-03-15,"Quality is average, expected better.",3
FB-01926,ORD-08629,2026-03-17,"Delivered on time, product as described.",5
FB-01927,ORD-00750,2026-03-18,Amazing product! Will buy again.,5
FB-01928,ORD-02296,2025-02-26,Decent product but packaging could be better.,3
FB-01929,ORD-00055,2024-12-12,"Poor quality, returned the item.",1
FB-01930,ORD-01807,2025-11-19,"Great product, very happy with the purchase!",5
FB-01931,ORD-02068,2025-10-26,"Poor quality, returned the item.",1
FB-01932,ORD-01981,2024-11-16,Satisfied with the purchase overall.,4
FB-01933,ORD-06414,2026-01-05,Decent product but packaging could be better.,3
FB-01934,ORD-08072,2025-07-14,Good quality for the price.,4
FB-01935,ORD-02357,2025-10-05,Fast delivery and good product.,4
FB-01936,ORD-06668,2025-10-23,"Great product, very happy with the purchase!",5
FB-01937,ORD-06097,2026-03-22,"Great product, very happy with the purchase!",5
FB-01938,ORD-06984,2026-04-04,Amazing product! Will buy again.,5
FB-01939,ORD-07586,2025-08-21,"Quality is average, expected better.",3
FB-01940,ORD-05533,2026-04-21,Amazing product! Will buy again.,5
FB-01941,ORD-07045,2025-02-10,"Very good product, exceeded expectations.",5
FB-01942,ORD-09548,2024-12-03,"Excellent build quality, highly recommend.",5
FB-01943,ORD-02794,2024-02-27,Amazing product! Will buy again.,5
FB-01944,ORD-06422,2025-12-28,"Great product, very happy with the purchase!",5
FB-01945,ORD-02482,2024-03-04,"Okay product, nothing special.",2
FB-01946,ORD-04431,2024-07-05,"Quality is average, expected better.",3
FB-01947,ORD-07916,2025-11-12,"Okay product, nothing special.",2
FB-01948,ORD-04708,2025-09-22,"Product works well, good value for money.",3
FB-01949,ORD-05071,2025-02-28,"Quality is average, expected better.",3
FB-01950,ORD-02000,2026-03-19,"Okay product, nothing special.",2
FB-01951,ORD-08474,2026-02-10,"Excellent build quality, highly recommend.",5
FB-01952,ORD-05339,2025-03-08,"Excellent build quality, highly recommend.",5
FB-01953,ORD-08533,2025-05-23,Fast delivery and good product.,4
FB-01954,ORD-04869,2024-04-17,"Very good product, exceeded expectations.",5
FB-01955,ORD-04157,2025-12-11,"Quality is average, expected better.",3
FB-01956,ORD-04625,2024-03-15,Decent product but packaging could be better.,3
FB-01957,ORD-06057,2025-06-16,"Great product, very happy with the purchase!",5
FB-01958,ORD-01628,2025-07-06,"Product works well, good value for money.",3
FB-01959,ORD-00543,2026-04-16,Amazing product! Will buy again.,5
FB-01960,ORD-06412,2026-01-21,"Great product, very happy with the purchase!",5
FB-01961,ORD-01010,2024-12-06,"Delivered on time, product as described.",5
FB-01962,ORD-05500,2025-12-01,"Great product, very happy with the purchase!",5
FB-01963,ORD-00523,2025-03-14,"Excellent build quality, highly recommend.",5
FB-01964,ORD-08365,2026-02-02,"Product works well, good value for money.",3
FB-01965,ORD-00835,2025-10-21,Good quality for the price.,4
FB-01966,ORD-04654,2024-05-12,Satisfied with the purchase overall.,4
FB-01967,ORD-00559,2024-11-07,"Great product, very happy with the purchase!",5
FB-01968,ORD-03588,2024-09-15,Amazing product! Will buy again.,5
FB-01969,ORD-05781,2026-05-27,"Quality is average, expected better.",3
FB-01970,ORD-00553,2024-12-14,"Quality is average, expected better.",3
FB-01971,ORD-07099,2026-02-24,Amazing product! Will buy again.,5
FB-01972,ORD-00943,2024-03-10,Good quality for the price.,4
FB-01973,ORD-02529,2025-12-12,"Very good product, exceeded expectations.",5
FB-01974,ORD-09663,2026-02-25,"Great product, very happy with the purchase!",5
FB-01975,ORD-06277,2024-05-07,Decent product but packaging could be better.,3
FB-01976,ORD-06618,2024-07-11,"Great product, very happy with the purchase!",5
FB-01977,ORD-06527,2024-09-19,"Okay product, nothing special.",2
FB-01978,ORD-08211,2025-07-14,Satisfied with the purchase overall.,4
FB-01979,ORD-06368,2025-10-24,"Delivered on time, product as described.",5
FB-01980,ORD-06759,2025-11-26,Decent product but packaging could be better.,3
FB-01981,ORD-01308,2025-07-14,"Worst purchase ever, complete waste of money.",1
FB-01982,ORD-00783,2025-10-21,"Delivered on time, product as described.",5
FB-01983,ORD-02215,2025-01-11,"Excellent build quality, highly recommend.",5
FB-01984,ORD-08300,2024-03-22,"Great product, very happy with the purchase!",5
FB-01985,ORD-08443,2026-02-10,"Delivered on time, product as described.",5
FB-01986,ORD-01534,2024-12-14,Fast delivery and good product.,4
FB-01987,ORD-00268,2025-11-28,Satisfied with the purchase overall.,4
FB-01988,ORD-03649,2024-10-09,"Great product, very happy with the purchase!",5
FB-01989,ORD-09084,2026-06-03,Amazing product! Will buy again.,5
FB-01990,ORD-08522,2025-12-01,Amazing product! Will buy again.,5
FB-01991,ORD-02455,2024-06-18,"Very good product, exceeded expectations.",5
FB-01992,ORD-00137,2026-05-21,"Great product, very happy with the purchase!",5
FB-01993,ORD-00062,2024-05-11,Decent product but packaging could be better.,3
FB-01994,ORD-01876,2024-06-28,Fast delivery and good product.,4
FB-01995,ORD-01379,2024-09-06,"Great product, very happy with the purchase!",5
FB-01996,ORD-01831,2025-04-18,"Excellent build quality, highly recommend.",5
FB-01997,ORD-05269,2024-03-22,"Okay product, nothing special.",2
FB-01998,ORD-03457,2024-03-17,"Great product, very happy with the purchase!",5
FB-01999,ORD-00814,2026-05-06,"Not satisfied, product did not match description.",2
FB-02000,ORD-02943,2025-01-25,"Worst purchase ever, complete waste of money.",1
FB-02001,ORD-02847,2025-07-12,"Product works well, good value for money.",3
FB-02002,ORD-08507,2025-08-27,Fast delivery and good product.,4
FB-02003,ORD-07917,2024-12-24,Amazing product! Will buy again.,5
FB-02004,ORD-07246,2024-03-03,Amazing product! Will buy again.,5
FB-02005,ORD-08493,2026-02-27,"Quality is average, expected better.",3
FB-02006,ORD-02240,2026-05-18,"Great product, very happy with the purchase!",5
